gene	gene_name	n_snps_in_model	n_snps_used	pred_perf_r2	pred_perf_pval
ENSG00000113966	ENSG00000113966	1	1.0	0.016934194346096	0.00489931504153104
ENSG00000113971	ENSG00000113971	26	25.0	0.606736042141632	4.396094230164409e-96
ENSG00000114013	ENSG00000114013	2	2.0	0.027345011113328	0.000337304625504689
ENSG00000114021	ENSG00000114021	9	9.0	0.30317578977671	2.69198783418406e-38
ENSG00000114023	ENSG00000114023	22	20.0	0.0311617821306787	0.000127840015332096
ENSG00000114026	ENSG00000114026	3	3.0	0.0131860662694418	0.013123349964942
ENSG00000114054	ENSG00000114054	17	16.0	0.177925870376304	1.57932170276338e-21
ENSG00000114062	ENSG00000114062	1	1.0	0.0177373561926198	0.00397528846123252
ENSG00000114098	ENSG00000114098	17	17.0	0.0393290200953642	1.61455145502265e-05
ENSG00000114115	ENSG00000114115	52	50.0	0.0963226526968995	7.30040872388967e-12
ENSG00000114120	ENSG00000114120	1	1.0	0.0324663606882375	9.18179765198489e-05
ENSG00000114125	ENSG00000114125	2	2.0	0.0206158511654561	0.00188801682484603
ENSG00000114127	ENSG00000114127	2	1.0	0.0161416879396182	0.00602527165329328
ENSG00000114166	ENSG00000114166	21	19.0	0.0774139586660328	9.88912704633603e-10
ENSG00000114200	ENSG00000114200	7	7.0	0.146499364227231	1.0460487325145401e-17
ENSG00000114251	ENSG00000114251	39	38.0	0.0250751164405125	0.000601752506583422
ENSG00000114268	ENSG00000114268	27	24.0	0.0369199462623195	2.97089069405008e-05
ENSG00000114302	ENSG00000114302	7	6.0	0.0321597594563264	9.92428223138069e-05
ENSG00000114315	ENSG00000114315	4	4.0	0.0142883961651933	0.00980242489155635
ENSG00000114331	ENSG00000114331	72	66.0	0.391289702748161	5.675842954777729e-52
ENSG00000114346	ENSG00000114346	9	9.0	0.0568328752816806	1.91172800434836e-07
ENSG00000114353	ENSG00000114353	4	4.0	0.0251547617718062	0.000589636042571962
ENSG00000114354	ENSG00000114354	4	3.0	0.0262796791998114	0.00044250558388113
ENSG00000114378	ENSG00000114378	21	20.0	0.0330782405702351	7.86225906933333e-05
ENSG00000114383	ENSG00000114383	1	1.0	0.0114753495581983	0.0207271873315982
ENSG00000114395	ENSG00000114395	1	1.0	0.00982433735759857	0.0324208745618848
ENSG00000114405	ENSG00000114405	1	1.0	0.00935632938472609	0.0368554283151747
ENSG00000114446	ENSG00000114446	79	78.0	0.137242422585558	1.31894421910375e-16
ENSG00000114450	ENSG00000114450	12	12.0	0.0543207175667289	3.61914343050964e-07
ENSG00000114473	ENSG00000114473	26	21.0	0.0858745753539437	1.11031489700518e-10
ENSG00000114491	ENSG00000114491	42	37.0	0.0384289917949132	2.02760556880938e-05
ENSG00000114503	ENSG00000114503	21	17.0	0.122133657474446	7.83354947944813e-15
ENSG00000114520	ENSG00000114520	24	21.0	0.0111893023482341	0.0223866220282033
ENSG00000114529	ENSG00000114529	27	27.0	0.142003821149404	3.59285067946957e-17
ENSG00000114547	ENSG00000114547	25	24.0	0.403104092849099	5.92713257611529e-54
ENSG00000114554	ENSG00000114554	19	16.0	0.0373569656739634	2.65972369769764e-05
ENSG00000114626	ENSG00000114626	3	3.0	0.0384291397800223	2.02752962195977e-05
ENSG00000114646	ENSG00000114646	1	1.0	0.0289558049045306	0.000223883837200085
ENSG00000114650	ENSG00000114650	19	18.0	0.171354805344962	1.0200510026433701e-20
ENSG00000114656	ENSG00000114656	35	34.0	0.037389411113841	2.63796678916209e-05
ENSG00000114670	ENSG00000114670	15	13.0	0.0325903802352794	8.89751839198196e-05
ENSG00000114735	ENSG00000114735	10	8.0	0.0159788369191082	0.00628745649009563
ENSG00000114738	ENSG00000114738	2	2.0	0.0126357198352508	0.0151927044009985
ENSG00000114739	ENSG00000114739	29	27.0	0.0149930627417665	0.00814223244910128
ENSG00000114742	ENSG00000114742	2	2.0	0.0395896491268499	1.51148877356668e-05
ENSG00000114744	ENSG00000114744	10	9.0	0.172364968703227	7.66431843507157e-21
ENSG00000114745	ENSG00000114745	23	22.0	0.0103098827052942	0.02840293613043
ENSG00000114757	ENSG00000114757	4	4.0	0.0113348638770055	0.0215257114297398
ENSG00000114770	ENSG00000114770	42	39.0	0.0211411657245462	0.00164918222837951
ENSG00000114779	ENSG00000114779	27	25.0	0.015411258267776	0.00729545092994387
ENSG00000114784	ENSG00000114784	3	3.0	0.0163262961556794	0.00574146236990168
ENSG00000114796	ENSG00000114796	11	11.0	0.635186933116169	1.1662512016508299e-103
ENSG00000114805	ENSG00000114805	25	23.0	0.213659047127562	4.80782777145601e-26
ENSG00000114812	ENSG00000114812	13	11.0	0.0268769760330214	0.000380014013378074
ENSG00000114841	ENSG00000114841	7	7.0	0.0455929669749632	3.30751882219352e-06
ENSG00000114850	ENSG00000114850	6	6.0	0.010099020051296	0.030080261760026
ENSG00000114853	ENSG00000114853	15	13.0	0.0283230199364604	0.000262974616893642
ENSG00000114857	ENSG00000114857	31	27.0	0.0710321553820183	5.09849536079096e-09
ENSG00000114859	ENSG00000114859	6	6.0	0.00954350306410457	0.0350105039101114
ENSG00000114861	ENSG00000114861	2	2.0	0.0362538407736635	3.5166875175231e-05
ENSG00000114902	ENSG00000114902	20	20.0	0.0269067151507642	0.000377145408508972
ENSG00000114904	ENSG00000114904	27	24.0	0.0906265016502709	3.22949667194531e-11
ENSG00000114923	ENSG00000114923	6	5.0	0.0347670595580869	5.12476827850501e-05
ENSG00000114933	ENSG00000114933	51	49.0	0.0443379352989504	4.54455109954666e-06
ENSG00000114942	ENSG00000114942	1	NA	0.008515860024968	0.0464828755795085
ENSG00000114948	ENSG00000114948	32	29.0	0.0505443801435219	9.43430456394486e-07
ENSG00000114982	ENSG00000114982	1	1.0	0.0183455993732279	0.00339470595441447
ENSG00000114993	ENSG00000114993	2	2.0	0.00851252359794928	0.0465259606700856
ENSG00000115041	ENSG00000115041	14	13.0	0.0229314101918353	0.00104138624889131
ENSG00000115042	ENSG00000115042	1	1.0	0.00986707237509952	0.0320446365592333
ENSG00000115073	ENSG00000115073	1	NA	0.00981943610795164	0.0324643177777269
ENSG00000115107	ENSG00000115107	10	10.0	0.0462380775094148	2.80906026818612e-06
ENSG00000115109	ENSG00000115109	30	28.0	0.102564819296286	1.41860049365402e-12
ENSG00000115128	ENSG00000115128	1	1.0	0.00873767465188009	0.0437103667929658
ENSG00000115129	ENSG00000115129	17	17.0	0.0917808685250746	2.3906804568366198e-11
ENSG00000115137	ENSG00000115137	24	24.0	0.0951275672765936	9.97944664911822e-12
ENSG00000115138	ENSG00000115138	24	22.0	0.347762492558992	5.4728495069823994e-45
ENSG00000115145	ENSG00000115145	26	25.0	0.100170316070978	2.6623611160759198e-12
ENSG00000115155	ENSG00000115155	2	2.0	0.00936693330895396	0.036748245657374
ENSG00000115159	ENSG00000115159	1	1.0	0.01376749649557	0.011248813470551
ENSG00000115194	ENSG00000115194	3	3.0	0.00886237622460456	0.0422283722095255
ENSG00000115207	ENSG00000115207	13	12.0	0.0467969730915182	2.43833151754576e-06
ENSG00000115211	ENSG00000115211	1	1.0	0.0230691864710209	0.00100525528887244
ENSG00000115226	ENSG00000115226	37	29.0	0.0290797691913129	0.000216938040526537
ENSG00000115232	ENSG00000115232	28	26.0	0.0332857339993823	7.45938252276613e-05
ENSG00000115233	ENSG00000115233	1	1.0	0.0204902725884158	0.00195010699114372
ENSG00000115234	ENSG00000115234	17	15.0	0.0320419171714883	0.000102254098556682
ENSG00000115239	ENSG00000115239	26	25.0	0.0288780753559456	0.000228352478951113
ENSG00000115241	ENSG00000115241	10	8.0	0.0257404680767141	0.000507751446375271
ENSG00000115255	ENSG00000115255	14	10.0	0.167424396667823	3.0925317706007204e-20
ENSG00000115257	ENSG00000115257	8	6.0	0.01546127745402	0.00720036210905192
ENSG00000115266	ENSG00000115266	6	4.0	0.0327307676641049	8.58634834389936e-05
ENSG00000115267	ENSG00000115267	1	1.0	0.0100712944368253	0.0303083359926495
ENSG00000115268	ENSG00000115268	3	3.0	0.0196166071101801	0.0024431564336363
ENSG00000115275	ENSG00000115275	17	17.0	0.0243147525915235	0.000730815216023033
ENSG00000115286	ENSG00000115286	1	1.0	0.0166330717337608	0.00529953146313471
ENSG00000115306	ENSG00000115306	2	2.0	0.0240643686977005	0.000779146080102092
ENSG00000115307	ENSG00000115307	13	13.0	0.0127930524771621	0.0145690704354995
ENSG00000115317	ENSG00000115317	3	3.0	0.0142649664715416	0.00986321050912996
ENSG00000115339	ENSG00000115339	60	55.0	0.109938693991931	2.02325047247838e-13
ENSG00000115353	ENSG00000115353	68	65.0	0.0314481547702427	0.000118878734330128
ENSG00000115355	ENSG00000115355	1	1.0	0.0271017511320443	0.000358864031531291
ENSG00000115361	ENSG00000115361	2	2.0	0.0250512897746517	0.00060542569751415
ENSG00000115365	ENSG00000115365	11	10.0	0.0137470271702377	0.0113099126287395
ENSG00000115368	ENSG00000115368	16	15.0	0.0126185152772453	0.0152625409917858
ENSG00000115380	ENSG00000115380	41	40.0	0.225027518737969	1.59806301871342e-27
ENSG00000115415	ENSG00000115415	1	1.0	0.0101817134250607	0.0294105402802083
ENSG00000115421	ENSG00000115421	1	1.0	0.0208142016493692	0.00179398512054089
ENSG00000115423	ENSG00000115423	50	47.0	0.0505286536141927	9.47199620747326e-07
ENSG00000115425	ENSG00000115425	46	44.0	0.047299069238478	2.14716064767916e-06
ENSG00000115457	ENSG00000115457	9	9.0	0.0528476982160374	5.26002514634673e-07
ENSG00000115461	ENSG00000115461	3	3.0	0.0152401862179372	0.00763044065326155
ENSG00000115468	ENSG00000115468	5	5.0	0.0170604598744343	0.00474075799359846
ENSG00000115484	ENSG00000115484	2	2.0	0.00963461068454816	0.0341475666505716
ENSG00000115486	ENSG00000115486	3	3.0	0.012842544071421	0.014378373648633
ENSG00000115520	ENSG00000115520	2	2.0	0.0232210026887208	0.000966902577520866
ENSG00000115524	ENSG00000115524	19	15.0	0.0616419891969482	5.62122255131143e-08
ENSG00000115525	ENSG00000115525	4	3.0	0.0189034916481465	0.00293786418698998
ENSG00000115526	ENSG00000115526	23	22.0	0.0240843854833996	0.000775166705694109
ENSG00000115539	ENSG00000115539	11	11.0	0.0130505985448674	0.0136042899755226
ENSG00000115540	ENSG00000115540	2	2.0	0.0245268610509488	0.000692239706773464
ENSG00000115541	ENSG00000115541	2	2.0	0.0183175082675525	0.00341952478838032
ENSG00000115548	ENSG00000115548	8	8.0	0.0341416483090061	6.00471151001615e-05
ENSG00000115556	ENSG00000115556	16	15.0	0.0385802025820255	1.95146885894517e-05
ENSG00000115561	ENSG00000115561	15	12.0	0.111290184207336	1.41378875384697e-13
ENSG00000115593	ENSG00000115593	1	1.0	0.0302577790422532	0.000160821017624309
ENSG00000115594	ENSG00000115594	11	11.0	0.117666559832997	2.58933065809571e-14
ENSG00000115598	ENSG00000115598	29	29.0	0.0879102422089385	6.545776233841979e-11
ENSG00000115602	ENSG00000115602	88	82.0	0.449227061999366	4.4332324620276895e-62
ENSG00000115604	ENSG00000115604	64	61.0	0.448435583477886	6.19135872125539e-62
ENSG00000115616	ENSG00000115616	12	11.0	0.0746074472362942	2.0361479110900903e-09
ENSG00000115641	ENSG00000115641	8	8.0	0.0221069709617706	0.0012866603113996
ENSG00000115649	ENSG00000115649	2	2.0	0.0538764959564679	4.05122486330578e-07
ENSG00000115657	ENSG00000115657	1	1.0	0.021335346306858	0.00156882743558926
ENSG00000115685	ENSG00000115685	3	3.0	0.0135888309680701	0.0117937091888251
ENSG00000115687	ENSG00000115687	22	19.0	0.0332611770995131	7.5059627965085e-05
ENSG00000115694	ENSG00000115694	2	1.0	0.0299927457277625	0.000172019715954628
ENSG00000115750	ENSG00000115750	86	80.0	0.148742875355311	5.6382656491340395e-18
ENSG00000115758	ENSG00000115758	2	1.0	0.018549829783605	0.00321966429800575
ENSG00000115761	ENSG00000115761	25	24.0	0.0516196375588545	7.18277246322582e-07
ENSG00000115816	ENSG00000115816	24	23.0	0.0125213481587857	0.0156631932268209
ENSG00000115825	ENSG00000115825	42	39.0	0.0741748661688791	2.27559805039733e-09
ENSG00000115827	ENSG00000115827	18	17.0	0.185016782322991	2.07643854323593e-22
ENSG00000115828	ENSG00000115828	19	18.0	0.0871983918171288	7.87506459450167e-11
ENSG00000115840	ENSG00000115840	7	7.0	0.0366494972703972	3.18144717287794e-05
ENSG00000115841	ENSG00000115841	26	24.0	0.14486636906715	1.63874127761974e-17
ENSG00000115875	ENSG00000115875	3	3.0	0.013650059516206	0.011603997344586
ENSG00000115896	ENSG00000115896	9	8.0	0.0118706771781743	0.0186399211901895
ENSG00000115902	ENSG00000115902	26	26.0	0.0372122575188939	2.75896802864157e-05
ENSG00000115935	ENSG00000115935	36	35.0	0.291691539804025	1.2171784803227901e-36
ENSG00000115942	ENSG00000115942	4	2.0	0.0455196808513057	3.36946422741528e-06
ENSG00000115944	ENSG00000115944	17	16.0	0.0416744881445764	8.91784739886763e-06
ENSG00000115946	ENSG00000115946	16	16.0	0.0533719665639233	4.60474157259605e-07
ENSG00000115947	ENSG00000115947	48	46.0	0.12220608937392	7.68281560930114e-15
ENSG00000115963	ENSG00000115963	2	2.0	0.0109146395665526	0.0241092749973607
ENSG00000115970	ENSG00000115970	2	2.0	0.0326410250625164	8.78398161601842e-05
ENSG00000115993	ENSG00000115993	20	15.0	0.0336326861875689	6.83139516670846e-05
ENSG00000115998	ENSG00000115998	8	8.0	0.0747672721921698	1.9541828596608703e-09
ENSG00000116005	ENSG00000116005	22	20.0	0.0195960989398816	0.00245613351113587
ENSG00000116017	ENSG00000116017	2	1.0	0.0114630967222164	0.0207956005435406
ENSG00000116044	ENSG00000116044	43	43.0	0.0160300948805501	0.00620370516874605
ENSG00000116062	ENSG00000116062	26	24.0	0.0118971707359051	0.0185080237557324
ENSG00000116095	ENSG00000116095	2	2.0	0.0229016367105556	0.00104936448585861
ENSG00000116120	ENSG00000116120	10	9.0	0.0458520882443885	3.0974798455185e-06
ENSG00000116127	ENSG00000116127	56	52.0	0.14848657472597	6.0511992694464696e-18
ENSG00000116132	ENSG00000116132	41	38.0	0.32883983939749	4.2829627836065405e-42
ENSG00000116133	ENSG00000116133	61	57.0	0.0561641148040349	2.26592677807913e-07
ENSG00000116141	ENSG00000116141	19	19.0	0.0390468991274435	1.73405077199046e-05
ENSG00000116151	ENSG00000116151	37	35.0	0.0342871135029864	5.78740928851464e-05
ENSG00000116157	ENSG00000116157	2	2.0	0.0115876345985384	0.0201109500310167
ENSG00000116171	ENSG00000116171	28	26.0	0.0330740700570737	7.87057635250051e-05
ENSG00000116183	ENSG00000116183	96	90.0	0.191017916883885	3.68022264983541e-23
ENSG00000116194	ENSG00000116194	76	69.0	0.0675431110300634	1.24593907466877e-08
ENSG00000116198	ENSG00000116198	34	34.0	0.132625600723311	4.62560902134579e-16
ENSG00000116199	ENSG00000116199	27	26.0	0.113154954719756	8.61520710443256e-14
ENSG00000116205	ENSG00000116205	27	25.0	0.0229944879561036	0.00102468491925789
ENSG00000116209	ENSG00000116209	41	40.0	0.0681213220013134	1.07461005384573e-08
ENSG00000116212	ENSG00000116212	1	1.0	0.0206954511309678	0.0018496974198286
ENSG00000116213	ENSG00000116213	35	32.0	0.0144186638923272	0.00947136548818399
ENSG00000116237	ENSG00000116237	31	30.0	0.0510516279815444	8.29569036108969e-07
ENSG00000116254	ENSG00000116254	2	2.0	0.0466877242861572	2.50673678926563e-06
ENSG00000116260	ENSG00000116260	14	14.0	0.0441249895765815	4.7962443154827e-06
ENSG00000116266	ENSG00000116266	1	1.0	0.00887616590665957	0.0420677546321132
ENSG00000116288	ENSG00000116288	1	1.0	0.0515779783204482	7.25906843826641e-07
ENSG00000116299	ENSG00000116299	18	16.0	0.0354501391725392	4.31050896332537e-05
ENSG00000116329	ENSG00000116329	1	1.0	0.00851865455873822	0.0464468205054088
ENSG00000116350	ENSG00000116350	1	1.0	0.0134866181360303	0.0121175065005358
ENSG00000116396	ENSG00000116396	21	20.0	0.031694404558656	0.000111678183397982
ENSG00000116406	ENSG00000116406	24	23.0	0.104642401272127	8.206305211491699e-13
ENSG00000116455	ENSG00000116455	1	1.0	0.019838411900236	0.00230715429991497
ENSG00000116473	ENSG00000116473	53	46.0	0.0346544466772714	5.27308191775985e-05
ENSG00000116478	ENSG00000116478	3	3.0	0.0155239996378555	0.00708290472860153
ENSG00000116497	ENSG00000116497	20	20.0	0.0390675387717723	1.72501602069716e-05
ENSG00000116521	ENSG00000116521	7	5.0	0.0132510944131095	0.0128987072037083
ENSG00000116525	ENSG00000116525	1	1.0	0.0192694315482418	0.00267249584539267
ENSG00000116539	ENSG00000116539	1	1.0	0.0137397072181241	0.0113318443257375
ENSG00000116560	ENSG00000116560	2	2.0	0.0326279457714366	8.81316327459131e-05
ENSG00000116574	ENSG00000116574	1	1.0	0.0189340959218771	0.00291468402220118
ENSG00000116580	ENSG00000116580	11	10.0	0.0142811876642033	0.00982108566873216
ENSG00000116586	ENSG00000116586	1	NA	0.0103982064149987	0.0277294704462335
ENSG00000116604	ENSG00000116604	1	1.0	0.0170237416141246	0.00478632213452364
ENSG00000116641	ENSG00000116641	69	64.0	0.0209241355861811	0.00174391980476773
ENSG00000116649	ENSG00000116649	1	1.0	0.0128657208051572	0.0142899528764357
ENSG00000116652	ENSG00000116652	27	26.0	0.109722175458561	2.14274033669544e-13
ENSG00000116663	ENSG00000116663	22	19.0	0.0494394802278586	1.24837909242336e-06
ENSG00000116668	ENSG00000116668	19	18.0	0.0435507556853491	5.54659842721545e-06
ENSG00000116670	ENSG00000116670	1	1.0	0.0186345251982475	0.00314978042771676
ENSG00000116675	ENSG00000116675	10	9.0	0.0693302129340895	7.885855637233661e-09
ENSG00000116678	ENSG00000116678	42	40.0	0.0957896151190676	8.39299673372176e-12
ENSG00000116679	ENSG00000116679	1	1.0	0.0416284185994426	9.02243067074382e-06
ENSG00000116685	ENSG00000116685	16	16.0	0.0335372057493073	6.99873501426524e-05
ENSG00000116688	ENSG00000116688	12	12.0	0.0149614359996075	0.00821020932301517
ENSG00000116691	ENSG00000116691	9	9.0	0.0727805592123019	3.2555862445258303e-09
ENSG00000116698	ENSG00000116698	4	3.0	0.0318172088749916	0.00010825234400938
ENSG00000116717	ENSG00000116717	1	1.0	0.00902293494934794	0.0403973371562847
ENSG00000116729	ENSG00000116729	32	31.0	0.0695102973748877	7.530398797588391e-09
ENSG00000116731	ENSG00000116731	1	1.0	0.0129994068536951	0.0137907003810181
ENSG00000116745	ENSG00000116745	2	2.0	0.0229135929318868	0.00104615327019882
ENSG00000116747	ENSG00000116747	16	16.0	0.00937499663512767	0.0366669606502983
ENSG00000116752	ENSG00000116752	7	7.0	0.0195142720050003	0.00250860910057678
ENSG00000116771	ENSG00000116771	46	46.0	0.210815960301735	1.11798964609199e-25
ENSG00000116774	ENSG00000116774	2	2.0	0.0300968376082804	0.000167531042134136
ENSG00000116783	ENSG00000116783	20	19.0	0.0972608622019451	5.71040184477998e-12
ENSG00000116786	ENSG00000116786	1	NA	0.0175401217675034	0.00418440457535006
ENSG00000116791	ENSG00000116791	143	124.0	0.555465814997068	1.0218186150233201e-83
ENSG00000116793	ENSG00000116793	41	39.0	0.0371004294986095	2.83819397601179e-05
ENSG00000116809	ENSG00000116809	3	3.0	0.0385785866573316	1.95226718413882e-05
ENSG00000116819	ENSG00000116819	5	4.0	0.0179955387465229	0.00371746371370208
ENSG00000116830	ENSG00000116830	23	23.0	0.443906322811178	4.14923164763705e-61
ENSG00000116852	ENSG00000116852	23	23.0	0.130312200036143	8.65457651795319e-16
ENSG00000116857	ENSG00000116857	15	15.0	0.0891185744061547	4.78141958573497e-11
ENSG00000116863	ENSG00000116863	1	1.0	0.00977622755465904	0.032849935818662
ENSG00000116874	ENSG00000116874	41	39.0	0.081277492845315	3.6497986108203e-10
ENSG00000116883	ENSG00000116883	14	13.0	0.0298570618855834	0.000178052331830275
ENSG00000116918	ENSG00000116918	2	2.0	0.0207324220407422	0.00183216761204545
ENSG00000116922	ENSG00000116922	37	35.0	0.278685849132387	8.479745974540879e-35
ENSG00000116957	ENSG00000116957	65	61.0	0.0123998544805106	0.0161793881137937
ENSG00000116962	ENSG00000116962	9	8.0	0.0219607393370599	0.00133589372395645
ENSG00000116977	ENSG00000116977	39	39.0	0.337512593468727	2.0687167516598398e-43
ENSG00000116981	ENSG00000116981	87	71.0	0.136716472722077	1.52208711843171e-16
ENSG00000116983	ENSG00000116983	1	1.0	0.0244067111823019	0.000713832224378694
ENSG00000116984	ENSG00000116984	24	23.0	0.110848354243651	1.58963326129132e-13
ENSG00000116985	ENSG00000116985	60	57.0	0.0371042420667079	2.83545579072939e-05
ENSG00000116990	ENSG00000116990	31	27.0	0.0131447903665819	0.0132680146988923
ENSG00000117000	ENSG00000117000	8	8.0	0.0151036207114372	0.00790907858539158
ENSG00000117010	ENSG00000117010	6	5.0	0.00965729042938597	0.0339362163903845
ENSG00000117016	ENSG00000117016	18	16.0	0.0105203190308085	0.0268255147107527
ENSG00000117020	ENSG00000117020	27	25.0	0.0137196676334672	0.011392108739489
